Time;Ed0Gnd;Ed0305;Ed0313;Ed0320;Ed0340;Ed0380;Ed0395;Ed0PAR
17,83944;0,00004475;0,009531171;0,05559083;0,1043855;0,2056985;0,2979321;0,3175704;0,000863666
17,845;0,00004395;0,009519642;0,05574635;0,1048512;0,2075212;0,3027948;0,3234944;0,000891008
17,85056;0,0000439;0,009505466;0,05584717;0,1051757;0,2088215;0,3061746;0,3276267;0,000909457
17,85611;0,00004325;0,009299621;0,05461839;0,1027983;0,2029989;0,294459;0,3140487;0,000857135
17,86167;0,00004315;0,009170432;0,05391646;0,1014691;0,1998991;0,2885404;0,3073147;0,000834065
17,86722;0,00004335;0,009022742;0,05307919;0,09983695;0,1959906;0,2810237;0,2986977;0,000803341
17,87278;0,0000435;0,008779817;0,05158035;0,09683218;0,1885613;0,2661428;0,2814932;0,00073989
17,87833;0,0000446;0,008735101;0,05143438;0,0966327;0,1884117;0,266583;0,282231;0,000746969
17,88389;0,0000448;0,008700274;0,05134144;0,09651911;0,1884193;0,2671453;0,2830659;0,000753764
17,88944;0,00004495;0,008594805;0,05075724;0,09539985;0,1856944;0,261674;0,2767101;0,00072941
17,895;0,00004495;0,00851956;0,05037387;0,09472302;0,184089;0,2584233;0,2729376;0,000713657
17,90056;0,00004555;0,008554195;0,05075626;0,09556967;0,1864185;0,2633284;0,2786797;0,000735864
17,90611;0,00004515;0,008680698;0,05177269;0,0976905;0,1919833;0,2747284;0,291939;0,000785941
17,91167;0,0000446;0,008758591;0,05242417;0,09908415;0,1954827;0,281413;0,2995457;0,000811737
17,91722;0,0000446;0,008888096;0,0534259;0,1011997;0,2007937;0,2917752;0,311476;0,000855368
17,92278;0,0000439;0,008983061;0,05419351;0,1027988;0,2047527;0,2992585;0,3200182;0,000886136
17,92833;4,42E-05;0,009066133;0,05488242;0,1042253;0,2082463;0,3057967;0,3274458;0,000912549
17,93417;4,53E-05;0,009175763;0,05575284;0,106052;0,2127956;0,3145587;0,337497;0,000949572
17,93944;4,52E-05;0,009288373;0,05666131;0,1079647;0,2176325;0,3240111;0,348409;0,000990908
17,945;0,00004555;0,009513907;0,05836677;0,1115438;0,2269936;0,3434621;0,3712271;0,001084735
17,95056;0,00004565;0,009453028;0,05804395;0,1109308;0,225198;0,3390276;0,3659133;0,001063795
17,95611;0,00004565;0,009069654;0,05547628;0,1056325;0,210995;0,3082742;0,3295829;0,000914537
17,96167;0,00004495;0,008789676;0,05361683;0,1018275;0,2009148;0,2865092;0,3038845;0,000809869
17,96722;0,0000446;0,008510755;0,0518312;0,09820551;0,1915797;0,2668613;0,2808389;0,000715331
17,97278;0,00004435;0,008516558;0,05208657;0,09889943;0,1940789;0,2734835;0,288992;0,00075135
17,97833;0,00004505;0,008644153;0,05322524;0,1014238;0,2014762;0,290654;0,3095552;0,000841091
17,98389;0,00004595;0,008689636;0,053735;0,1026402;0,2052401;0,2996227;0,3203315;0,000884167
17,98944;0,000045;0,008457694;0,05222819;0,09958982;0,1973969;0,2831053;0,3010184;0,000812593
17,995;0,00004435;0,008358853;0,0517048;0,09860063;0,1951;0,2786139;0,2958467;0,000795277
18,00056;0,00004385;0,008568927;0,05342821;0,1023503;0,2055627;0,3017274;0,3232104;0,000908079
18,00611;0,00004395;0,008588638;0,05373765;0,103101;0,2077938;0,3065226;0,3288381;0,000929455
18,01167;0,00004345;0,008213167;0,05109608;0,09757249;0,192698;0,2727496;0,288556;0,000752806
18,01722;0,00004265;0,007527025;0,04624425;0,08739355;0,165182;0,2127821;0,217641;0,000459446
18,02278;0,00004305;0,007519716;0,04637579;0,08777503;0,16662;0,2166405;0,2224142;0,00048225
18,02833;0,0000426;0,007596112;0,04710764;0,08944111;0,1714758;0,2276289;0,235473;0,000538166
18,03389;0,00004335;0,008039357;0,05060472;0,09698351;0,1927187;0,2753664;0,2923602;0,000781369
18,03944;0,00004315;0,007915502;0,04987827;0,09559074;0,1895408;0,2695257;0,285756;0,000758591
18,045;0,0000432;0,007725091;0,04867101;0,09321515;0,1837773;0,2584028;0,272968;0,000711696
18,05056;0,00004295;0,00771405;0,04883848;0,09377415;0,186166;0,265188;0,2814171;0,000752297
18,05611;0,0000435;0,007676662;0,04877572;0,09381309;0,1869871;0,268178;0,2852139;0,000771257
18,06167;0,00004425;0,007561439;0,04814434;0,09262775;0,1844547;0,2638166;0,2803466;0,000754814
18,06722;0,00004425;0,007292348;0,04635127;0,08896175;0,1751484;0,2447094;0,2580384;0,000666602
18,07278;0,00004325;0,007046957;0,04473648;0,0857151;0,1671084;0,228701;0,2395249;0,000596525
18,07833;0,0000441;0,006861342;0,04356037;0,08339693;0,1616414;0,218348;0,2276894;0,000554475
18,08389;0,0000438;0,006771018;0,04312593;0,082637;0,1603768;0,2170287;0,2264838;0,000554088
18,08944;0,0000432;0,006814458;0,04369022;0,08402428;0,1648575;0,2279497;0,2396394;0,000610858
18,095;0,0000436;0,006811839;0,04387407;0,08455337;0,1668705;0,2330121;0,2457679;0,000637083
18,10056;0,0000441;0,006745015;0,0435516;0,08399355;0,1656829;0,230715;0,2430511;0,000623997
18,10611;0,0000442;0,006700098;0,04338625;0,0837189;0,1650965;0,2292114;0,2411527;0,0006122
18,11167;0,0000433;0,00688839;0,04497308;0,08720468;0,1746522;0,2496173;0,2651252;0,000707792
18,11722;0,0000436;0,007111614;0,04683917;0,09125234;0,1856915;0,2731071;0,292738;0,000819002
18,12278;0,0000438;0,007268397;0,0481639;0,09413437;0,1933939;0,2890538;0,3113596;0,000893164
18,12833;0,00004325;0,007339634;0,0488214;0,09555894;0,1970226;0,2959037;0,319192;0,000923141
18,13389;0,0000437;0,007286276;0,04850495;0,09487966;0,1947552;0,2897811;0,3116638;0,000886784
18,13944;0,0000438;0,006945276;0,0459217;0,08930101;0,1786848;0,2524295;0,2667224;0,000684176
18,145;0,0000445;0,007164551;0,04780833;0,09342978;0,1902443;0,2782043;0,2975034;0,000819038
18,15056;0,0000455;0,007158583;0,04787198;0,09359821;0,1904977;0,278062;0,2971762;0,000817292
18,15611;0,0000453;0,007172165;0,0481146;0,09416471;0,1919508;0,2807574;0,3002419;0,000829782
18,16167;0,0000444;0,007171043;0,04825206;0,09453377;0,1930064;0,2829857;0,3028565;0,000840227
18,16722;0,00004465;0,007118366;0,04799793;0,09404601;0,1917522;0,2802336;0,2996216;0,000830211
18,17278;0,0000439;0,007019582;0,04737221;0,09279581;0,1884508;0,2729508;0,2909892;0,000793883
18,17833;0,0000424;0,006967933;0,04713092;0,09240378;0,1876548;0,2714785;0,2893081;0,00078644
18,18389;0,0000437;0,006961698;0,04730512;0,09290782;0,1895396;0,2764502;0,2954256;0,000817147
18,18944;0,00004455;0,006943033;0,04736531;0,09317243;0,1907452;0,2797301;0,2994388;0,000833176
18,195;0,00004465;0,006901866;0,0472536;0,09309487;0,191119;0,2815047;0,3017841;0,00084648
18,20056;0,00004415;0,006772475;0,0464243;0,09143333;0,1869488;0,2727826;0,2915137;0,000804104
18,20611;0,0000436;0,006761129;0,04656672;0,09189578;0,1888894;0,2781664;0,2981902;0,000836507
18,21167;0,0000434;0,006749409;0,04671064;0,09239022;0,1909381;0,283699;0,3049819;0,000866423
18,21722;0,0000437;0,006593458;0,04566164;0,09025853;0,1855308;0,2724721;0,2917933;0,000811893
18,22278;0,0000435;0,006629801;0,04622221;0,09167175;0,1903481;0,2848354;0,3070063;0,000886729
18,22833;0,0000425;0,006607914;0,04627329;0,09195453;0,1917215;0,2886522;0,3116809;0,000905987
18,23389;0,0000429;0,006122067;0,04234017;0,0833585;0,167238;0,2327512;0,2446691;0,000612662
18,23944;0,00004315;0,005890929;0,04059995;0,07961122;0,1567286;0,2087824;0,2159085;0,00048538
18,245;0,00004405;0,0060763;0,04242931;0,08381464;0,1694967;0,2392764;0,2528456;0,000653408
18,25056;0,00004455;0,00585619;0,04069829;0,08009033;0,1591118;0,2162146;0,2254204;0,000539598
18,25611;0,00004485;0,005828915;0,04069705;0,08020196;0,1598579;0,2183745;0,2280872;0,000551363
18,26167;0,00004385;0,005991507;0,04224883;0,08379186;0,1707111;0,243867;0,2587989;0,000684519
18,26722;0,00004455;0,005959782;0,04215934;0,08371821;0,1708986;0,2448817;0,2601689;0,000693287
18,27278;0,00004425;0,006066215;0,04328234;0,08634938;0,179021;0,2643195;0,2837077;0,000802618
18,27833;0,0000447;0,006104962;0,04380432;0,08764964;0,1831117;0,2740227;0,2953945;0,00085392
18,28389;0,00004525;0,006175362;0,04459414;0,0895412;0,1887996;0,287007;0,310911;0,000919195
18,28944;0,00004525;0,006176299;0,04479357;0,09008625;0,19054;0,2908641;0,3154818;0,000938342
18,295;0,0000447;0,006162817;0,04486828;0,09035692;0,1914899;0,2929391;0,3179306;0,0009487
18,30056;0,00004465;0,00575426;0,04142846;0,0826827;0,1689588;0,2401859;0,2543096;0,000664556
18,30611;0,00004435;0,005271881;0,03738293;0,07369231;0,1427353;0,1795519;0,1814532;0,000345656
18,31167;0,0000443;0,005215129;0,03707251;0,07311835;0,141452;0,1771877;0,1788358;0,000337469
18,31722;0,00004405;0,005182671;0,0369747;0,07301675;0,1415861;0,1780498;0,1799741;0,00034051
18,32278;0,0000448;0,005225629;0,03755819;0,07444511;0,1460852;0,188643;0,1926297;0,000392974
18,32833;0,0000444;0,00576341;0,0426421;0,08611065;0,1815167;0,2730819;0,2949577;0,000863709
18,33389;0,00004305;0,005733334;0,04256306;0,08607209;0,1818693;0,2743669;0,2965444;0,000869017
18,33944;0,00004405;0,005549163;0,0411222;0,08294307;0,1731219;0,2545584;0,2727373;0,000760154
18,345;0,0000444;0,005467535;0,040605;0,08198012;0,1710686;0,2512429;0,2691235;0,000750968
18,35056;0,0000443;0,005335175;0,03964628;0,08001226;0,1661056;0,2412761;0,2575015;0,00070374
18,35611;0,00004395;0,005252587;0,03915422;0,07908251;0,1642955;0,2387409;0,2548617;0,000697201
18,36167;0,0000437;0,005182291;0,03875705;0,07837666;0,1630536;0,2372861;0,2534888;0,000695269
18,36722;0,0000434;0,005185748;0,03904358;0,07921113;0,1663527;0,2463515;0,2647069;0,000749285
18,37278;0,00004245;0,005178689;0,03921424;0,0797741;0,1686942;0,2527053;0,2725755;0,000785971
18,37833;0,0000425;0,005164171;0,03931125;0,08015609;0,1703715;0,25735;0,2782871;0,000812828
18,38389;0,0000422;0,005078918;0,03873643;0,078977;0,1672824;0,2502981;0,2697238;0,000769703
18,38944;0,00004235;0,005134146;0,03948049;0,08083354;0,1733127;0,2650899;0,2877017;0,00085275
18,395;0,0000426;0,005126214;0,03959716;0,08123048;0,1748036;0,2687429;0,2921341;0,000873698
18,40056;0,0000429;0,005097716;0,03952519;0,08115393;0,1748034;0,2686756;0,2919734;0,000871262
18,40611;0,00004395;0,005043788;0,03919963;0,0805127;0,1730927;0,264628;0,2870464;0,000848042
18,41167;0,0000439;0,005006531;0,03902879;0,08021295;0,172353;0,2628493;0,2848792;0,000837617
18,41722;0,00004365;0,004981923;0,03896462;0,08015532;0,1722907;0,2625967;0,2845728;0,000836852
18,42278;0,00004385;0,004926853;0,03860109;0,07938044;0,1699745;0,2567176;0,2773903;0,000803479
18,42833;0,0000445;0,004896808;0,03847938;0,07916272;0,1693558;0,2550344;0,27532;0,000795261
18,43389;0,00004455;0,004900309;0,03867464;0,07969092;0,1710136;0,2588079;0,2798329;0,000816251
18,43944;0,0000447;0,004931102;0,03912678;0,08082508;0,1744858;0,2667652;0,2893753;0,000856722
18,445;0,0000449;0,00461845;0,03616495;0,07394594;0,1530067;0,2137667;0,2246391;0,000551508
18,45056;0,0000452;0,004426514;0,03481849;0,06999419;0,1408324;0,1843472;0,1889323;0,000390458
18,45639;0,000046;0,004622599;0,03661023;0,07512401;0,1571083;0,224545;0,238163;0,000626596
18,46167;4,58E-05;0,004637896;0,03693352;0,07595869;0,1599433;0,2316831;0,246911;0,000668589
18,46722;0,00004555;0,004528703;0,03601385;0,07390491;0,1536926;0,2163783;0,2281752;0,000577078
18,47278;0,00004535;0,004530073;0,03623007;0,07454621;0,1561332;0,2228997;0,236304;0,000618095
18,47833;0,0000461;0,004603464;0,03717915;0,0769088;0,1639947;0,2427507;0,2606607;0,000735349
18,48389;0,0000456;0,004588397;0,03723702;0,07719341;0,1653854;0,2469016;0,2659261;0,000766154
18,48944;0,00004645;0,00454744;0,03704125;0,07687226;0,1648824;0,2462799;0,2652964;0,000764011
18,495;0,0000467;0,004476778;0,03654699;0,07585473;0,16223;0,2404807;0,2583702;0,000732171
18,50056;0,0000457;0,004436629;0,03637179;0,07559012;0,1619859;0,240736;0,2588964;0,00073846
18,50611;0,00004495;0,004400027;0,03622215;0,07540522;0,1619419;0,2414417;0,2599428;0,000745935
18,51167;0,00004515;0,0043808;0,03624847;0,07564363;0,1633511;0,2456406;0,2652281;0,000772973
18,51722;0,00004525;0,004362376;0,03628921;0,07588678;0,1646951;0,2495295;0,270013;0,000793653
18,52278;0,0000444;0,003966969;0,0323232;0,06653695;0,1352498;0,1767579;0,180969;0,000370681
18,52833;0,0000434;0,004135138;0,03433215;0,07156769;0,1518611;0,2188111;0,2326639;0,000620025
18,53389;0,0000436;0,004248955;0,03575315;0,07509233;0,1635794;0,2484767;0,2691475;0,000797872
18,53944;0,0000432;0,004217026;0,03562337;0,07490857;0,1633452;0,2480344;0,2685853;0,000793655
18,545;0,00004385;0,004187315;0,03552381;0,07476961;0,1632424;0,2480175;0,2685919;0,000793041
18,55056;0,000044;0,004156338;0,03539501;0,07459417;0,1630193;0,2477718;0,2683399;0,000792165
18,55611;0,00004385;0,004130232;0,03531598;0,07451522;0,1631123;0,2482852;0,2690167;0,000794997
18,56167;0,000045;0,004108419;0,03526634;0,07453952;0,1635134;0,2494966;0,2705165;0,000801038
18,56722;0,0000449;0,003783597;0,03186968;0,06638309;0,1372425;0,1835263;0,1895212;0,000413544
18,57278;0,00004485;0,003716955;0,03132795;0,06521145;0,1337336;0,1749386;0,1790025;0,000362627
18,57833;0,00004505;0,003955306;0,03417432;0,07227569;0,1571635;0,2347991;0,2528447;0,000726432
18,58389;0,0000438;0,003935561;0,0341532;0,07231847;0,1576991;0,2367111;0,2553895;0,000743159
18,58944;0,0000437;0,003825612;0,03312044;0,06995046;0,1503706;0,2187077;0,2333752;0,000636904
18,595;0,00004375;0,003815493;0,0332421;0,07040905;0,1525205;0,2254008;0,2419858;0,000686401
18,60056;0,0000432;0,003815335;0,03345915;0,07107483;0,1552225;0,2327513;0,2511464;0,000729391
18,60611;0,0000425;0,003753451;0,03297171;0,07001066;0,1522321;0,2257474;0,242616;0,000687978
18,61167;0,0000431;0,00341108;0,02928736;0,0611097;0,1234443;0,153372;0,1536677;0,000262632
18,61722;0,0000441;0,003358537;0,02890575;0,06035147;0,1215678;0,1496581;0,1493248;0,00024415
18,62278;0,0000434;0,003479703;0,03053264;0,06453331;0,1360406;0,1874211;0,1960571;0,000472046
18,62833;0,00004325;0,003557298;0,03165748;0,06744795;0,1463349;0,2146184;0,2297837;0,000638047
18,63389;0,00004275;0,003576006;0,0321043;0,06869867;0,1511471;0,2279638;0,2464995;0,00072394
18,63944;0,00004285;0,003540963;0,03191377;0,06841696;0,1508353;0,2280065;0,2467258;0,00072803
18,645;0,0000419;0,003502449;0,03168471;0,06802816;0,1501585;0,2270065;0,245609;0,000723172
18,65056;0,0000422;0,003463387;0,03147991;0,06764232;0,1494889;0,2260671;0,2446234;0,000719305
18,65611;0,00004245;0,003421147;0,0312161;0,06715766;0,1485532;0,2245931;0,24303;0,000714373
18,66167;0,00004245;0,00337971;0,03093699;0,06667483;0,1476023;0,2231255;0,2414224;0,000709656
18,66722;0,00004375;0,00334307;0,03075139;0,06633216;0,1470894;0,2226676;0,2409989;0,000708581
18,67278;0,0000436;0,003304715;0,03051523;0,06591124;0,1463158;0,2216053;0,2398725;0,000705706
18,67833;0,00004335;0,003265374;0,03026386;0,06546653;0,1454798;0,2203994;0,2386131;0,000702829
18,68389;0,00004345;0,003224864;0,0299941;0,06496186;0,1444531;0,218744;0,2368122;0,000698386
18,68944;0,0000443;0,003186339;0,02975562;0,06452188;0,1435727;0,2174332;0,2353883;0,000695064
18,695;0,0000446;0,003148472;0,02951194;0,06406436;0,1426556;0,2160072;0,2338486;0,000691572
18,70056;0,000043;0,003122765;0,0292467;0,06354208;0,1414974;0,2138475;0,2314691;0,000684642
18,70611;0,00004425;0,003077335;0,02888014;0,06278146;0,1394326;0,2092821;0,2259774;0,000661749
18,71167;0,00004435;0,00305652;0,02884184;0,06281756;0,1400913;0,2117193;0,2291396;0,000677629
18,71722;0,0000445;0,003028547;0,02870414;0,06261574;0,1399017;0,211832;0,2294009;0,000679629
18,72278;0,0000448;0,002999049;0,02854147;0,06235719;0,1395229;0,2114425;0,2290451;0,000679466
18,72833;0,00004505;0,002969722;0,02837308;0,06210243;0,1392017;0,2113132;0,2290384;0,000680414
18,73389;0,0000449;0,002870493;0,02730188;0,05947788;0,1305067;0,1885884;0,2007896;0,000537652
18,73944;0,0000435;0,002708496;0,02542403;0,05480994;0,1146598;0,1467815;0,1487492;0,000274236
18,745;0,00004355;0,002837538;0,0273298;0,05991723;0,1333262;0,1981987;0,2133257;0,00061409
18,75056;0,000044;0,002826693;0,02740481;0,06025946;0,135141;0,2039648;0,2207603;0,000655286
18,75611;0,0000447;0,002795525;0,02723536;0,05995415;0,134746;0,2037464;0,2206615;0,000655419
18,76167;0,00004445;0,002764317;0,02704455;0,05964537;0,1343386;0,203639;0,22067;0,000656362
18,76722;0,00004355;0,002729662;0,02680808;0,05922495;0,133574;0,202605;0,219617;0,000654221
18,77278;0,00004325;0,00269411;0,02657113;0,05877658;0,1326702;0,2013083;0,2182294;0,000651495
18,77833;0,0000433;0,002658389;0,02632221;0,0582969;0,1316956;0,1998179;0,2165923;0,000648226
18,78389;0,00004335;0,002623969;0,02609279;0,05785642;0,1308176;0,198465;0,2151414;0,000645273
18,78944;0,00004265;0,002591;0,02587358;0,05745708;0,1300743;0,1974347;0,2140621;0,000643037
18,795;0,00004365;0,002562254;0,0257042;0,05717379;0,1296846;0,1971885;0,2139106;0,000643604
18,80056;0,00004425;0,002533678;0,02553867;0,0568977;0,1293338;0,1970495;0,2138999;0,000644983
18,80611;0,0000447;0,002492209;0,02518479;0,05609441;0,1269237;0,1908423;0,2061345;0,000602372
18,81167;0,0000453;0,00235086;0,02341554;0,05158411;0,1109126;0,1468115;0,1507499;0,000308528
18,81722;0,00004525;0,002388994;0,0241603;0,05369686;0,1190782;0,169952;0,1800155;0,000465649
18,82278;0,0000454;0,0024273;0,02491534;0,05584451;0,1273737;0,1935476;0,2099287;0,000630324
18,82833;0,00004465;0,002407438;0,02483486;0,05574739;0,1274341;0,1940267;0,2105831;0,000635301
18,83389;0,0000457;0,0023854;0,02471974;0,05557637;0,127156;0,1934801;0,2099125;0,000632535
18,83944;0,0000449;0,002357386;0,02452261;0,05518069;0,1261023;0,1908933;0,2067291;0,000616626
18,845;0,00004415;0,002200069;0,02242641;0,04969803;0,106145;0,1354341;0,1367536;0,000244527
18,85056;0,00004455;0,002160884;0,02205547;0,04884994;0,1035226;0,1289309;0,1287618;0,000206701
18,85611;0,0000455;0,002136234;0,02189341;0,04855763;0,1029133;0,1278681;0,1275643;0,000202822
18,86167;0,0000456;0,002120948;0,02187266;0,04865778;0,1037988;0,1310752;0,1318052;0,00022832
18,86722;0,00004415;0,002207045;0,02338842;0,05289218;0,1204128;0,179231;0,19311;0,000567424
18,87278;0,0000442;0,00218069;0,02320346;0,05255847;0,1198045;0,1784163;0,1922923;0,000565452
18,87833;0,00004415;0,002168551;0,02325377;0,05285205;0,1216478;0,184705;0,2004665;0,000610477
18,88389;0,000044;0,002123188;0,02279948;0,0517916;0,1184315;0,1767405;0,1906394;0,000562579
18,88944;0,0000436;0,002106678;0,02278677;0,05195347;0,1199007;0,1822584;0,1979444;0,000605345
18,895;0,000044;0,002079872;0,02261608;0,05168123;0,119692;0,1827799;0,1987995;0,000610618
18,90056;0,0000439;0,00205179;0,02242563;0,05134222;0,1192821;0,1828013;0,1990246;0,000612891
18,90611;0,000044;0,002023236;0,02223279;0,05100119;0,1188063;0,1826533;0,1990858;0,000615619
18,91167;0,0000439;0,001990939;0,02196797;0,05046945;0,1175693;0,1802206;0,1961924;0,000602479
18,91722;0,0000437;0,00196423;0,02179282;0,05017992;0,117135;0,179976;0,1960606;0,000604701
18,92278;0,00004335;0,001911243;0,02116606;0,0485765;0,1114593;0,1637808;0,1754286;0,000488057
18,92833;0,0000436;0,001911583;0,02138804;0,04935133;0,1150536;0,175045;0,1899785;0,000573614
18,93389;0,00004405;0,001898401;0,02138237;0,04948884;0,1162185;0,1793636;0,1956858;0,00060902
18,93944;0,00004435;0,001874832;0,02121744;0,04918169;0,1157056;0,1787691;0,1950665;0,000606499
18,945;0,00004405;0,001812265;0,02039227;0,04703051;0,1078547;0,1563913;0,1665806;0,000447532
18,95056;0,00004445;0,00173345;0,01929722;0,0441317;0,09701316;0,1252935;0,1269702;0,000227391
18,95611;0,00004455;0,001778002;0,02025221;0,04697876;0,1089268;0,1613603;0,1734014;0,000493168
18,96167;0,0000437;0,001781354;0,0205152;0,04786074;0,113032;0,174423;0,190355;0,000592537
18,96722;0,00004235;0,001757051;0,02031342;0,04745017;0,1120633;0,1724626;0,1880662;0,000584598
18,97278;0,00004115;0,001731124;0,02007617;0,046952;0,1106439;0,1689827;0,183746;0,000562191
18,97833;0,0000418;0,001707648;0,01988846;0,04656983;0,1096777;0,1666623;0,180832;0,000544885
18,98389;0,000042;0,001690841;0,01981151;0,04650698;0,1100186;0,1684537;0,1833216;0,000562365
18,98944;4,16E-05;0,001670953;0,0196719;0,04626203;0,1096058;0,1678806;0,1827317;0,000562091
18,995;0,0000425;0,00165206;0,01955284;0,04606416;0,1093832;0,1678301;0,1827617;0,000562775
19,00056;0,00004365;0,001632397;0,01941154;0,04584429;0,1090403;0,1674103;0,1823294;0,000561029
19,00611;0,00004315;0,001611666;0,01925548;0,04553248;0,1083837;0,1661618;0,1808596;0,000555582
19,01167;0,0000443;0,001593092;0,01913523;0,04533098;0,1081384;0,1660337;0,1808079;0,000555585
19,01722;0,000043;0,001573496;0,01899422;0,04507748;0,1076712;0,16532;0,1800279;0,000552582
19,02278;0,00004275;0,001554502;0,01885637;0,0448248;0,1072298;0,1646684;0,1793051;0,00054965
19,02833;0,00004225;0,001534984;0,01870933;0,04455376;0,1067272;0,1638497;0,1783814;0,000546124
19,03389;0,0000423;0,001515406;0,01855993;0,04429174;0,1062616;0,1631691;0,1777196;0,00054401
19,03944;0,0000423;0,001495096;0,0183957;0,04397267;0,105645;0,1623068;0,1768024;0,000541823
19,045;0,0000432;0,001474035;0,01822658;0,04363126;0,1049107;0,1610714;0,1754053;0,000538023
19,05056;0,0000426;0,001453096;0,01804932;0,04328828;0,1042075;0,159902;0,1741091;0,000534251
19,05611;0,0000422;0,001433359;0,01789131;0,04300524;0,1037548;0,1594461;0,1737023;0,000533676
19,06167;0,00004265;0,001413619;0,01773758;0,04272246;0,1032524;0,1588019;0,1730238;0,00053196
19,06722;0,00004275;0,001393947;0,017578;0,04240592;0,1026617;0,157922;0,17209;0,00052897
19,07278;0,00004245;0,001374332;0,01741585;0,04210503;0,1020482;0,1569029;0,1709397;0,000525285
19,07833;0,00004195;0,001355251;0,01726462;0,04180514;0,1014671;0,1559536;0,1698927;0,000521806
19,08389;0,0000425;0,001335989;0,01709784;0,04147364;0,1007491;0,1546488;0,1684133;0,000517052
19,08944;0,0000428;0,001317123;0,01693837;0,04116215;0,1000622;0,1533336;0,1668952;0,000512171
19,095;0,0000432;0,001300135;0,01680416;0,04091483;0,0996297;0,1526807;0,1661634;0,000509704
19,10056;0,0000426;0,001283204;0,01667066;0,04066297;0,09911806;0,1516775;0,1650568;0,000505724
19,10611;0,00004295;0,001266492;0,01653905;0,04042001;0,09864137;0,1508825;0,1641307;0,000502733
19,11167;0,00004305;0,00125071;0,01641587;0,04019478;0,09829426;0,1504894;0,1637466;0,00050182
19,11722;0,00004335;0,001233925;0,01627758;0,03993346;0,0977855;0,149746;0,1629626;0,000499676
19,12278;0,00004375;0,001215999;0,0161204;0,03961193;0,0970665;0,1484585;0,1615116;0,000495355
19,12833;0,0000435;0,001198504;0,015959;0,03926869;0,09635697;0,1472675;0,1601787;0,000491342
19,13389;0,00004385;0,001180991;0,01579161;0,03894685;0,09564955;0,1460947;0,1588677;0,000487774
19,13944;0,000043;0,001163573;0,01563427;0,03862506;0,0949828;0,1449725;0,1576168;0,000484249
19,145;0,00004355;0,001146988;0,01548375;0,03834279;0,09446325;0,144307;0,1569456;0,000482903
19,15056;0,0000432;0,001130895;0,01535025;0,03809459;0,09405987;0,1440091;0,1567471;0,000483973
19,15611;0,00004305;0,001114528;0,01520563;0,03781503;0,09362163;0,1436805;0,1565251;0,000484852
19,16167;0,00004305;0,0010979;0,01504814;0,03752474;0,09307146;0,1430406;0,1559217;0,000484411
19,16722;0,00004315;0,001081175;0,01489994;0,03720996;0,09243397;0,1421567;0,1550106;0,000483274
19,17278;0,00004255;0,001064669;0,01474323;0,03691727;0,09196589;0,1417322;0,1547491;0,000484832
19,17833;0,0000415;0,001048075;0,01458067;0,03660407;0,09137023;0,1410177;0,1540596;0,000484614
19,18389;0,00004185;0,001031194;0,01443196;0,03628191;0,0907786;0,1403373;0,153403;0,000484364
19,18944;0,00004195;0,001014726;0,0142775;0,03597458;0,09026804;0,1399192;0,1531043;0,000485725
19,195;0,00004175;0,000998295;0,01411691;0,03568334;0,0897628;0,1394946;0,1527752;0,000486968
19,20056;0,00004205;0,00098146;0,01395308;0,03530476;0,0888871;0,1376932;0,150612;0,000477481
19,20611;0,0000419;0,000965789;0,01380544;0,03503208;0,08843362;0,1373039;0,150361;0,00048029
19,21167;0,0000411;0,000950687;0,01366776;0,03479909;0,08815005;0,1374001;0,1506783;0,000483883
19,21722;0,0000426;0,00093607;0,01353028;0,03453492;0,08771878;0,1369714;0,1502992;0,000484292
19,22278;0,0000424;0,000922289;0,01340438;0,03430509;0,08732603;0,1364495;0,1497548;0,000483018
19,22833;0,0000428;0,00090915;0,01328748;0,03408277;0,08692437;0,1358615;0,1491205;0,000481178
19,23389;0,00004375;0,000895933;0,01315329;0,03380831;0,08635983;0,134872;0,1480094;0,000477993
19,23944;0,0000442;0,000882112;0,01299739;0,03348981;0,0855729;0,1333431;0,1461725;0,000471233
19,245;0,0000438;0,000868377;0,01284753;0,03316772;0,08482745;0,1319226;0,1446039;0,000465983
19,25056;0,0000427;0,000854172;0,01269172;0,03283357;0,08409047;0,1306792;0,1432301;0,000462218
19,25611;0,00004275;0,000839772;0,01253892;0,03250983;0,08339742;0,1296232;0,1421087;0,000459607
19,26167;0,0000433;0,000825411;0,01239303;0,03218577;0,08276905;0,1288555;0,1413694;0,000458675
19,26722;0,000044;0,000810768;0,0122422;0,03184752;0,08206622;0,1279065;0,1403789;0,000456513
19,27278;0,00004435;0,000795356;0,01207647;0,03149476;0,08131113;0,1268329;0,1392357;0,000453336
19,27833;0,00004485;0,000779599;0,01190174;0,03112615;0,0805482;0,1257306;0,1380712;0,000450307
19,28389;0,0000454;0,000763889;0,0117308;0,03077231;0,07983704;0,1247825;0,1370778;0,000448605
19,28944;0,0000449;0,000748387;0,01157168;0,03045684;0,07935782;0,1244884;0,1369366;0,000451016
19,295;0,0000432;0,000734173;0,01144627;0,03024253;0,07924447;0,1251564;0,1379696;0,000458228
19,30056;0,0000438;0,000721698;0,01135956;0,03012105;0,07935444;0,1260398;0,1391998;0,000464897
19,30611;0,0000442;0,000709487;0,01123861;0,02983479;0,07834389;0,1220592;0,1336289;0,000419365
